row,shift,method,peak_height_frac,peak_fwhm_pts,xcorr_lag,stretched_flag
5115,11,zero_peak,0.14995954941396158,87,-5,False
5116,22,zero_peak,0.1255300656627359,77,2,False
5117,-18,zero_peak,0.0957349649991154,108,7,False
5118,-6,zero_peak,0.08545695830522992,98,9,False
5119,21,zero_peak,0.22950766820398313,76,-5,False
5120,6,zero_peak,0.09835838956095944,88,0,False
5121,-3,zero_peak,0.12019026057873798,96,4,False
5122,-1,zero_peak,0.08770130989933589,95,18,False
5123,-29,zero_peak,0.08762882411809614,95,13,False
5124,-10,zero_peak,0.10402125000698693,101,3,False
5125,9,zero_peak,0.17676485955521032,86,-18,False
5126,6,zero_peak,0.18876586589990002,81,9,False
5127,0,zero_peak,0.12875988396405424,92,14,False
5128,-11,zero_peak,0.12364020481719769,99,-1,False
5129,691,zero_peak,0.09326916075215012,110,-589,False
5130,-17,zero_peak,0.12372151442700755,97,23,False
5131,6,zero_peak,0.09966104506059253,93,12,False
5132,-2,zero_peak,0.17613917990709507,94,-2,False
5133,0,zero_peak,0.154707936209713,88,5,False
5134,794,zero_peak,0.25094662692681885,95,-674,False
5135,9,zero_peak,0.1414616937723986,76,13,False
5136,-14,zero_peak,0.11975161830465854,96,10,False
5137,-14,zero_peak,0.1029267771122253,96,10,False
5138,-7,zero_peak,0.08094555166071409,92,10,False
5139,-21,zero_peak,0.09333015003791634,101,-7,False
5140,692,zero_peak,0.09942622439088981,117,-531,False
5141,-23,zero_peak,0.11160311269416408,98,-9,False
5142,-34,zero_peak,0.1080173990350733,102,16,False
5143,8,zero_peak,0.2615472748099197,73,13,False
5144,-2,zero_peak,0.10289216397915242,92,5,False
5145,2,zero_peak,0.14631808941491573,91,-1,False
5146,793,zero_peak,0.1648840822653532,118,-755,False
5147,809,zero_peak,0.26985703130455163,125,-781,False
5148,10,zero_peak,0.1322152534368961,84,-2,False
5149,-9,zero_peak,0.14028505173152533,92,2,False
5150,-26,zero_peak,0.11167834586951965,101,15,False
5151,7,zero_peak,0.12489096437425751,92,-7,False
5152,1,zero_peak,0.12380152201174967,89,9,False
5153,925,zero_peak,0.9999200321217537,19,-830,False
5154,-5,zero_peak,0.11242282902534964,89,7,False
5155,-4,zero_peak,0.09543491217218791,100,11,False
5156,18,zero_peak,0.11733909831853744,87,-11,False
5157,-3,zero_peak,0.09514157721066208,96,-3,False
5158,1,zero_peak,0.12114697710278208,94,3,False
5159,5,zero_peak,0.14194289518954134,88,0,False
5160,783,zero_peak,0.12061588990806633,102,-727,False
5161,-15,zero_peak,0.09071115298287472,102,11,False
5162,-21,zero_peak,0.09203750038810178,93,30,False
5163,-15,zero_peak,0.10641711043786253,103,12,False
5164,6,zero_peak,0.12817281383407128,91,3,False
5165,-13,zero_peak,0.142598713265561,99,-12,False
5166,-14,zero_peak,0.09021030519477674,96,27,False
5167,-6,zero_peak,0.1358807286643305,92,-12,False
5168,-11,zero_peak,0.14789425695700012,92,19,False
5169,12,zero_peak,0.2284424819549436,72,9,False
5170,11,zero_peak,0.3448163788836595,73,9,False
5171,810,zero_peak,0.2661357200447781,103,-780,False
5172,785,zero_peak,0.14284588235938692,126,-758,False
5173,13,zero_peak,0.11990199471645695,86,-14,False
5174,-11,zero_peak,0.11878823239518368,92,15,False
5175,22,zero_peak,0.16926166052470912,84,-15,False
5176,-16,zero_peak,0.1425596554607817,95,9,False
5177,-2,zero_peak,0.0901788824674676,90,7,False
5178,13,zero_peak,0.08389954428675618,105,-12,False
5179,-10,zero_peak,0.11939235725180969,97,7,False
5180,-24,zero_peak,0.1358481905829811,97,4,False
5181,14,zero_peak,0.13156877632390102,92,-4,False
5182,-4,zero_peak,0.12589717025503977,87,8,False
5183,14,zero_peak,0.19273432701680018,92,0,False
5184,4,zero_peak,0.13168509058812092,88,1,False
5185,19,zero_peak,0.1185697701274416,84,-10,False
5186,-8,zero_peak,0.11421893061553905,89,15,False
5187,4,zero_peak,0.1691134531194855,95,-6,False
5188,14,zero_peak,0.17875165935755988,85,-1,False
5189,-4,zero_peak,0.11786621859438627,93,11,False
5190,-8,zero_peak,0.12698364659227618,93,-2,False
5191,-16,zero_peak,0.08278061416521576,104,0,False
5192,12,zero_peak,0.1872883074013381,83,-3,False
5193,-11,zero_peak,0.12542196104733425,94,10,False
5194,-6,zero_peak,0.10565887670996439,94,7,False
5195,19,zero_peak,0.1244715717906679,91,-19,False
5196,5,zero_peak,0.20941630632575556,88,1,False
5197,15,zero_peak,0.07584608355665412,88,-8,False
5198,-29,zero_peak,0.12995233073124368,102,18,False
5199,10,zero_peak,0.19149268590249618,81,0,False
5200,739,zero_peak,0.2788581997869913,75,-599,False
5201,-6,zero_peak,0.10755560997990933,100,1,False
5202,-14,zero_peak,0.11748369103546755,95,16,False
5203,1,zero_peak,0.09757568369019715,101,-12,False
5204,-13,zero_peak,0.1591944183215614,86,19,False
5205,-11,zero_peak,0.09713007995723691,100,4,False
5206,-10,zero_peak,0.13684650847801327,93,2,False
5207,-2377,zero_peak,0.08626755997874028,38,531,True
5208,-9,zero_peak,0.13044258944462458,93,12,False
5209,2,zero_peak,0.13054396712932498,89,3,False
5210,2,zero_peak,0.10335158688789234,95,3,False
5211,11,zero_peak,0.1283617204659352,93,-7,False
5212,14,zero_peak,0.144480455683438,88,-10,False
5213,1,zero_peak,0.213159271071955,72,6,False
5214,-17,zero_peak,0.0970312067193486,101,4,False
5215,-10,zero_peak,0.13814817362023774,97,2,False
5216,4,zero_peak,0.11220447123618732,89,10,False
5217,-12,zero_peak,0.1094909814405754,97,4,False
5218,14,zero_peak,0.1277112406544218,81,0,False
5219,4,zero_peak,0.1258371865439791,92,3,False
5220,-6,zero_peak,0.14508190220265835,90,9,False
5221,13,zero_peak,0.10090975316556972,90,-10,False
5222,0,zero_peak,0.145477661174625,91,-1,False
5223,-29,zero_peak,0.0801158589274842,97,24,False
5224,22,zero_peak,0.10936389063159373,92,-26,False
5225,20,zero_peak,0.19736794763488172,75,10,False
5226,-15,zero_peak,0.09696762445564225,103,0,False
5227,-12,zero_peak,0.09134995463050764,96,7,False
5228,-8,zero_peak,0.09287256128310287,95,20,False
5229,-19,zero_peak,0.16399473154117683,88,-1,False
5230,-24,zero_peak,0.06089889954254645,107,27,False
5231,-17,zero_peak,0.14576559236541525,92,12,False
5232,748,zero_peak,0.11647176748186967,116,-570,False
5233,17,zero_peak,0.15897831034348872,76,9,False
5234,17,zero_peak,0.19343407921106545,75,7,False
5235,14,zero_peak,0.12273511547795493,92,-1,False
5236,-4,zero_peak,0.1128826867737912,91,5,False
5237,803,zero_peak,0.16732596286174406,111,-766,False
5238,15,zero_peak,0.14156682504391344,77,1,False
5239,5,zero_peak,0.15666936856083866,91,-3,False
5240,-12,zero_peak,0.10797696908863794,97,6,False
5241,-15,zero_peak,0.09426311710044524,104,4,False
5242,-20,zero_peak,0.11446529300403918,94,30,False
5243,816,zero_peak,0.26126440750144064,110,-785,False
5244,-1,zero_peak,0.13011960075943113,94,-4,False
5245,-6,zero_peak,0.12543394106211303,96,7,False
5246,21,zero_peak,0.1731583164019904,72,0,False
5247,-2,zero_peak,0.10006585114200951,98,-5,False
5248,-3,zero_peak,0.11270752991413571,94,7,False
5249,14,zero_peak,0.135196371858033,87,-13,False
5250,-22,zero_peak,0.08006182332087637,89,11,False
5251,9,zero_peak,0.23585761056915125,75,11,False
5252,1,zero_peak,0.1415812697177782,92,3,False
5253,798,zero_peak,0.17411543328442516,120,-752,False
5254,-6,zero_peak,0.12782933307001207,93,2,False
5255,3,zero_peak,0.14527219346041176,88,2,False
5256,-16,zero_peak,0.09248840025439863,96,5,False
5257,-23,zero_peak,0.08824607558885407,105,11,False
5258,-12,zero_peak,0.09441655830959579,101,-17,False
5259,9,zero_peak,0.11797488304072345,88,-5,False
5260,10,zero_peak,0.10622381034463557,87,3,False
5261,-2381,zero_peak,0.04319909049063199,37,470,True
5262,10,zero_peak,0.14050137509714555,91,-10,False
5263,-7,zero_peak,0.06503724687566045,98,10,False
5264,-2,zero_peak,0.10857092062289644,93,3,False
5265,-7,zero_peak,0.13185395938006902,94,2,False
5266,15,zero_peak,0.09568910079884145,86,-6,False
5267,7,zero_peak,0.13574839921825438,89,-3,False
5268,16,zero_peak,0.2517857188420805,79,-10,False
5269,6,zero_peak,0.13033005799956998,88,0,False
5270,0,zero_peak,0.09002056339911084,93,14,False
5271,823,zero_peak,0.17609639619696335,113,-907,False
5272,-8,zero_peak,0.0841617134625429,95,11,False
5273,-4,zero_peak,0.15631387793750162,94,-3,False
5274,3,zero_peak,0.145015565910197,94,-4,False
5275,9,zero_peak,0.17319793942433798,89,0,False
5276,-1,zero_peak,0.13763760463807798,88,39,False
5277,11,zero_peak,0.1549638431852607,83,2,False
5278,823,zero_peak,0.36563762432220914,87,-763,False
5279,0,zero_peak,0.1391600622846317,89,3,False
5280,769,zero_peak,0.0766109890216004,121,-735,False
5281,17,zero_peak,0.1974321425825307,86,-9,False
5282,-1,zero_peak,0.12435283099536355,85,6,False
5283,-12,zero_peak,0.10811144895747068,96,5,False
5284,-35,zero_peak,0.10602513891804358,107,16,False
5285,0,zero_peak,0.11127604263628202,95,-8,False
5286,838,zero_peak,0.6116183845990052,89,-796,False
5287,20,zero_peak,0.13685848428084643,91,-21,False
5288,-3,zero_peak,0.11732030344142283,92,19,False
5289,0,zero_peak,0.1274259777661149,89,5,False
5290,1,zero_peak,0.1347408948071014,88,10,False
5291,699,zero_peak,0.177606477580424,142,-756,False
5292,4,zero_peak,0.09376429934901645,96,-5,False
5293,16,zero_peak,0.13536922258474837,84,-23,False
5294,-3,zero_peak,0.2307323753771331,87,7,False
5295,13,zero_peak,0.12594980015649368,95,-15,False
5296,-4,zero_peak,0.1302617307877939,79,-37,False
5297,9,zero_peak,0.12272590264705394,99,-15,False
5298,24,zero_peak,0.16451625378670703,77,11,False
5299,-28,zero_peak,0.1733153036981018,91,17,False
5300,4,zero_peak,0.1290580860572555,83,15,False
5301,-7,zero_peak,0.11639197332864278,92,5,False
5302,-30,zero_peak,0.1018725288237804,95,21,False
5303,6,zero_peak,0.1123684257322777,94,3,False
5304,-21,zero_peak,0.11168770994933006,98,6,False
5305,681,zero_peak,0.12679710209739664,93,-542,False
5306,-1,zero_peak,0.12906390681048188,98,-1,False
5307,23,zero_peak,0.1869773251597166,82,-9,False
5308,794,zero_peak,0.06688855857270619,134,-769,False
5309,18,zero_peak,0.16010744892596557,90,-13,False
5310,-24,zero_peak,0.11024272427562697,92,-4,False
5311,1,zero_peak,0.1629622376708298,91,-13,False
5312,27,zero_peak,0.18482418716261,68,-4,False
5313,-11,zero_peak,0.12109588439257044,95,13,False
5314,-11,zero_peak,0.10395413368800625,94,8,False
5315,2,zero_peak,0.12486301399888652,93,7,False
5316,-6,zero_peak,0.14134930146511016,87,10,False
5317,15,zero_peak,0.2155597708625748,77,11,False
5318,9,zero_peak,0.13257428021251422,100,-34,False
5319,660,zero_peak,0.09514623091155984,130,-600,False
5320,-3,zero_peak,0.14382755790377627,91,6,False
5321,-17,zero_peak,0.1587086325791774,92,2,False
5322,7,zero_peak,0.11189905433012667,94,-21,False
5323,-27,zero_peak,0.08169065827698695,108,9,False
5324,-16,zero_peak,0.09973512104014165,99,10,False
5325,-2,zero_peak,0.13573232296568205,88,13,False
5326,20,zero_peak,0.13536933749451194,80,-10,False
5327,-18,zero_peak,0.08330867131037628,103,7,False
5328,829,zero_peak,0.4685836810045731,65,-768,False
5329,7,zero_peak,0.13005487010189623,88,-6,False
5330,14,zero_peak,0.1898060078211747,86,-7,False
5331,-27,zero_peak,0.07690819602138173,106,25,False
5332,-5,zero_peak,0.08720212778135131,100,-9,False
5333,-19,zero_peak,0.07275609211969439,107,3,False
5334,-4,zero_peak,0.10282986006210024,91,2,False
5335,-2,zero_peak,0.18608085275063108,83,8,False
5336,1,zero_peak,0.0980227701375201,95,7,False
5337,7,zero_peak,0.1509463426476542,92,6,False
5338,-5,zero_peak,0.16595112941472018,86,9,False
5339,-50,zero_peak,0.10761315511595569,102,12,False
5340,35,zero_peak,0.15592293308641017,84,-10,False
5341,-16,zero_peak,0.14381577895905348,90,23,False
5342,10,zero_peak,0.1012928807008942,97,0,False
5343,11,zero_peak,0.10617503912486746,93,-15,False
5344,5,zero_peak,0.12839514840238553,87,1,False
5345,-9,zero_peak,0.09304720321812317,103,-16,False
5346,-1,zero_peak,0.09597693464556625,97,-13,False
5347,14,zero_peak,0.11932659970797413,88,-20,False
5348,4,zero_peak,0.12900829307119946,97,-11,False
5349,1,zero_peak,0.1082230716112678,96,-8,False
5350,-16,zero_peak,0.0824370962935581,100,14,False
5351,12,zero_peak,0.3652966533154911,68,-4,False
5352,-5,zero_peak,0.1418771880037219,89,0,False
5353,0,zero_peak,0.1495406609709942,97,-4,False
5354,-14,zero_peak,0.12269959672210119,90,5,False
5355,-1,zero_peak,0.10041403027393993,95,6,False
5356,0,zero_peak,0.09821508569777725,90,9,False
5357,-16,zero_peak,0.08108111102134778,103,9,False
5358,-19,zero_peak,0.11506031230983384,101,12,False
5359,18,zero_peak,0.1566678985769957,89,-9,False
5360,22,zero_peak,0.20175868686029358,78,-12,False
5361,679,zero_peak,0.21884388209427383,101,-758,False
5362,3,zero_peak,0.09920926796132201,94,-6,False
5363,12,zero_peak,0.15889938020830466,86,-1,False
5364,-11,zero_peak,0.1084996185084175,97,8,False
5365,721,zero_peak,0.13241770841579098,101,-630,False
5366,36,zero_peak,0.29558630053513596,84,-8,False
5367,-22,zero_peak,0.11666783497046355,105,5,False
5368,-3,zero_peak,0.17992249186268022,82,15,False
5369,8,zero_peak,0.15510304004777772,86,6,False
5370,-23,zero_peak,0.11757267668803631,96,23,False
5371,-1,zero_peak,0.12214955136780385,96,-31,False
5372,-22,zero_peak,0.08433435836577229,103,25,False
5373,16,zero_peak,0.17243385426897503,84,-16,False
5374,-3,zero_peak,0.10325559216687644,92,8,False
5375,16,zero_peak,0.2446363283266649,72,9,False
5376,28,zero_peak,0.14831148984182022,81,-19,False
5377,-19,zero_peak,0.0913912896821543,105,-1,False
5378,-6,zero_peak,0.13087588261738275,96,1,False
5379,-4,zero_peak,0.1745882057674831,88,8,False
5380,-3,zero_peak,0.1195810602082882,101,-2,False
5381,2,zero_peak,0.144097897101586,87,6,False
5382,-23,zero_peak,0.09674609569256361,102,34,False
5383,839,zero_peak,0.8516094689632387,65,-778,False
5384,9,zero_peak,0.10811682922755231,84,4,False
5385,-10,zero_peak,0.15540119376123823,91,10,False
5386,-8,zero_peak,0.1462993660509573,86,7,False
5387,-15,zero_peak,0.1290304872507826,95,5,False
5388,20,zero_peak,0.08081346768771897,90,-13,False
5389,0,zero_peak,0.14132938485621746,98,-8,False
5390,13,zero_peak,0.12440434547009371,92,-8,False
5391,-1,zero_peak,0.15593458100394791,83,9,False
5392,706,zero_peak,0.20678444888031924,96,-584,False
5393,-26,zero_peak,0.12659152271020196,91,22,False
5394,-10,zero_peak,0.12510409845964326,96,13,False
5395,809,zero_peak,0.39406091194258586,93,-761,False
5396,-11,zero_peak,0.10523122517414779,93,13,False
5397,0,zero_peak,0.13314453851211214,93,3,False
5398,1,zero_peak,0.12034512549783204,90,-2,False
5399,22,zero_peak,0.20640112787516432,76,-16,False
5400,16,zero_peak,0.09195100531642479,94,-16,False
5401,6,zero_peak,0.18229953018705825,86,-2,False
5402,-14,zero_peak,0.11064333892038845,96,5,False
5403,6,zero_peak,0.14244668737792224,91,-16,False
5404,-2,zero_peak,0.15375088958757308,87,8,False
5405,-24,zero_peak,0.1025400087464273,99,22,False
5406,-21,zero_peak,0.0857336516172748,98,33,False
5407,10,zero_peak,0.116752628850629,84,-2,False
5408,-8,zero_peak,0.11616553459784912,96,4,False
5409,3,zero_peak,0.12850024172714666,96,-4,False
5410,26,zero_peak,0.1720266094432432,83,-14,False
5411,-13,zero_peak,0.11211967704434794,95,0,False
5412,700,zero_peak,0.132678605778791,104,-554,False
5413,-16,zero_peak,0.16030692593873305,87,32,False
5414,-10,zero_peak,0.1295087940050168,97,4,False
5415,843,zero_peak,0.47119189743566675,118,-803,False
5416,13,zero_peak,0.18666740117463024,87,-6,False
5417,-18,zero_peak,0.09412304794121294,99,14,False
5418,2,zero_peak,0.07458032347686036,93,-3,False
5419,14,zero_peak,0.13644511198304413,83,10,False
5420,2,zero_peak,0.12109825145409207,100,-6,False
5421,6,zero_peak,0.19708724634953775,77,9,False
5422,-18,zero_peak,0.11481507597414119,98,8,False
5423,28,zero_peak,0.30168872913826383,66,5,False
5424,-3,zero_peak,0.13380894190067766,94,-7,False
5425,-31,zero_peak,0.08313865719083108,106,10,False
5426,5,zero_peak,0.15568653758168438,89,-1,False
5427,12,zero_peak,0.1438471538735028,80,35,False
5428,1,zero_peak,0.16498039184131544,86,6,False
5429,787,zero_peak,0.13651644981841032,141,-767,False
5430,-5,zero_peak,0.11609989802043512,94,2,False
5431,-2,zero_peak,0.158668075237592,86,12,False
5432,802,zero_peak,0.09384377683407258,135,-774,False
5433,-19,zero_peak,0.10849202174369488,107,7,False
5434,-4,zero_peak,0.09523070259957213,84,2,False
5435,10,zero_peak,0.16403432780595711,85,-2,False
5436,-1,zero_peak,0.1457502338277097,87,10,False
5437,747,zero_peak,0.2356080041300563,148,-645,False
5438,-18,zero_peak,0.0759032955288284,92,17,False
5439,-20,zero_peak,0.08925665518635255,105,38,False
5440,-21,zero_peak,0.10318364610056761,94,22,False
5441,829,zero_peak,0.2573406928839593,77,-761,False
5442,0,zero_peak,0.11060690679273852,95,0,False
5443,2,zero_peak,0.11545445595125423,91,1,False
5444,-4,zero_peak,0.08897138463857325,98,-5,False
5445,27,zero_peak,0.14934835160695972,87,-60,False
5446,806,zero_peak,0.26137682132974216,75,-760,False
5447,-9,zero_peak,0.1306090803667793,94,12,False
5448,817,zero_peak,0.23675101774031343,127,-795,False
5449,4,zero_peak,0.14033183577935002,90,4,False
5450,838,zero_peak,0.9415755341901842,71,-784,False
5451,-6,zero_peak,0.12551289992054163,97,0,False
5452,35,zero_peak,0.19891216174793433,79,-14,False
5453,-6,zero_peak,0.12087488031786266,91,12,False
5454,0,zero_peak,0.1380982008588334,87,8,False
5455,-18,zero_peak,0.14212159594682575,104,7,False
5456,-17,zero_peak,0.10416551768030924,96,21,False
5457,-6,zero_peak,0.10623658728025374,90,20,False
5458,779,zero_peak,0.3046530128397296,62,-769,False
5459,-19,zero_peak,0.11304018207678604,95,18,False
5460,8,zero_peak,0.0942622955976166,88,1,False
5461,-20,zero_peak,0.1119616653728271,97,5,False
5462,-13,zero_peak,0.11117560837993352,97,14,False
5463,-16,zero_peak,0.11695950567031818,98,7,False
5464,0,zero_peak,0.12327125924611987,91,-16,False
5465,-13,zero_peak,0.11692359987808783,91,18,False
5466,12,zero_peak,0.15144158946106528,86,-4,False
5467,809,zero_peak,0.3011195469685378,106,-725,False
5468,690,xcorr_fallback,0.0,0,-690,False
5469,-10,zero_peak,0.09186080367548351,97,5,False
5470,-2,zero_peak,0.15983247803700057,87,7,False
5471,-2,zero_peak,0.11904831832578264,99,-8,False
5472,-3,zero_peak,0.08782913270016846,101,9,False
5473,-11,zero_peak,0.09344282387201172,102,12,False
5474,9,zero_peak,0.09989870997863491,103,-19,False
5475,-6,zero_peak,0.1068441706760747,102,-2,False
5476,-23,zero_peak,0.11755545570145272,98,11,False
5477,21,zero_peak,0.14228494604741204,88,-14,False
5478,1,zero_peak,0.09132887924876812,102,12,False
5479,-22,zero_peak,0.09010655425132262,105,3,False
5480,-13,zero_peak,0.11221306814093734,101,3,False
5481,14,zero_peak,0.16711401768505757,88,-14,False
5482,-5,zero_peak,0.11838915941565002,92,10,False
5483,-5,zero_peak,0.129062375827005,95,5,False
5484,809,zero_peak,0.1925373295717617,119,-754,False
5485,773,zero_peak,0.5810944563870646,114,-758,False
5486,832,zero_peak,0.11128633492183665,61,5541,False
5487,19,zero_peak,0.20615677074247993,78,-2,False
5488,769,zero_peak,0.3590778370387837,88,-783,False
5489,-6,zero_peak,0.10187021782808538,95,-6,False
5490,-2354,zero_peak,0.11606320125029347,34,535,True
5491,-13,zero_peak,0.09378845741041733,110,8,False
5492,-20,zero_peak,0.10288590933315923,98,8,False
5493,2,zero_peak,0.11581513650026928,94,-8,False
