family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,svm_rbf,-,5,4,15,98,ok,,0.45918367346938777,0.35696329813976874,0.3534591194968553,0.44978821717366185,0.351010101010101,0.35696329813976874,0.37501812831465964,"[[0, 9, 12], [14, 35, 2], [5, 11, 10]]"
classical,xgboost,-,5,4,15,98,ok,,0.42857142857142855,0.41241111829347127,0.39962651727357607,0.45583947864860225,0.4534798534798535,0.41241111829347127,0.6133765170172286,"[[4, 1, 16], [19, 22, 10], [7, 3, 16]]"
classical,logistic_regression,-,5,5,15,98,ok,,0.45918367346938777,0.46272355095884504,0.4413375169189122,0.4709754333627139,0.4497835497835498,0.46272355095884504,0.6828976089435592,"[[12, 4, 5], [11, 24, 16], [10, 7, 9]]"
classical,svm_rbf,-,5,5,15,98,ok,,0.3877551020408163,0.37082525317819437,0.3178467102517735,0.37176269868080775,0.38516483516483513,0.37082525317819437,0.5447835687532631,"[[1, 4, 16], [1, 19, 31], [3, 5, 18]]"
classical,xgboost,-,5,5,15,98,ok,,0.3979591836734694,0.4139912375206493,0.37762128325508604,0.40942320590207915,0.42181488203266787,0.4139912375206493,0.606948772747539,"[[13, 3, 5], [23, 20, 8], [14, 6, 6]]"
classical,logistic_regression,-,5,6,15,98,ok,,0.6326530612244898,0.5774258421317245,0.5724590163934427,0.6291000334560053,0.5870748299319728,0.5774258421317245,0.7545162363909013,"[[7, 5, 9], [4, 38, 9], [3, 6, 17]]"
classical,svm_rbf,-,5,6,15,98,ok,,0.41836734693877553,0.3801982331394096,0.3562192825318084,0.4150359399650725,0.36179337231968806,0.3801982331394096,0.611166588839573,"[[10, 8, 3], [14, 28, 9], [14, 9, 3]]"
classical,xgboost,-,5,6,15,98,ok,,0.5306122448979592,0.5056022408963585,0.49677445205753895,0.5459202072462594,0.5031080031080032,0.5056022408963585,0.6933321614284425,"[[9, 4, 8], [9, 30, 12], [8, 5, 13]]"
classical,logistic_regression,-,5,7,15,98,ok,,0.5816326530612245,0.5727573080514258,0.5644089053442921,0.5943494719771024,0.5910192718458253,0.5727573080514258,0.7367275560888111,"[[10, 2, 9], [4, 30, 17], [3, 6, 17]]"
classical,svm_rbf,-,5,7,15,98,ok,,0.32653061224489793,0.34310134310134305,0.29030672597924057,0.3288081314397104,0.35017094017094025,0.34310134310134305,0.3842891944425111,"[[13, 3, 5], [28, 17, 6], [19, 5, 2]]"
classical,xgboost,-,5,7,15,98,ok,,0.5,0.48617395676219205,0.4712727885141678,0.5092544331108723,0.4915824915824916,0.48617395676219205,0.699637028016252,"[[7, 4, 10], [7, 26, 18], [4, 6, 16]]"
classical,logistic_regression,-,5,8,15,98,ok,,0.5510204081632653,0.5059254471019178,0.49689194738258075,0.5644307933444819,0.5283094098883573,0.5059254471019178,0.7095006173541843,"[[11, 3, 7], [15, 35, 1], [12, 6, 8]]"
classical,svm_rbf,-,5,8,15,98,ok,,0.3877551020408163,0.4042232277526396,0.360667985058229,0.40753366607025143,0.4615958999423005,0.4042232277526396,0.3954327912288756,"[[14, 1, 6], [27, 20, 4], [20, 2, 4]]"
