row_index,n_missing_peaks,mahalanobis_dist,isolation_forest_score,lof_score,vote_count,shape_correlation_to_median
9507,20,368.642988658815,-0.016696022667954558,3.2956179966128603,1,0.14458544078407465
9508,37,13328.09978247763,-0.04188739244293077,1.1658318447933007,1,0.039464467953564994
9509,7,206.18342564121488,-0.0889692538203114,2.445047458897249,1,0.2248897055698773
9510,43,13260.484498557902,-0.06469958914932183,0.9938748634842609,1,0.050630453825819204
9511,35,13279.497641762278,-0.03991970104060827,0.9977170345340006,1,0.049443355423874895
9513,39,13270.848235774369,-0.05258519308842752,0.9867796524524002,1,0.05569482197099404
9515,41,13310.950635478304,-0.06426875959549505,1.0927157181698544,1,0.046112681789020116
9519,39,8251.630010104434,-0.09493885995257423,1.1726434318513321,1,0.06631070929173884
9523,38,6451.211314876476,-0.09528680781424814,1.1580214441397678,1,0.06616121662167083
9524,41,8119.085320293686,-0.108917307172126,1.1176290579641255,1,0.08299726817096788
9527,40,13254.99085222676,-0.056561922637069884,0.9886509325359583,1,0.08141926836396525
9529,18,1234.1381232333626,0.09080884025561642,1.4393667720555183,1,0.1559717327639759
8582,24,627.6594301580972,0.0034230730484939853,1.3959083367504477,1,0.11963826366661577
9533,21,321.9105611908732,-0.04051982516976199,2.580397545389537,1,0.06769164216096671
9535,20,596.3115176397649,0.09414167752312219,1.3370673337617722,1,0.16149796733355512
9536,23,279.1847077100137,-0.04596922052960872,2.380532997449966,1,0.06436541287695995
9537,40,13264.662945400953,-0.06678184261939946,0.9781352524449748,1,0.04582584456539962
9542,23,807.3212119294254,0.04182172777501725,1.1693666001903855,1,0.16043979368017885
9544,25,784.6894495417395,0.07124367995103331,1.3014534341403647,1,0.15441298106526358
9546,46,13290.584335996251,-0.08392728702700075,1.1755388273349368,1,0.04651557510609671
9547,41,10488.49412935968,-0.08732692430045785,1.1144887575224125,1,0.09088083425139902
9549,3,180.7315017655909,-0.11512196785186746,2.73753073164406,1,0.2131188767568856
9550,36,13265.47058792179,-0.045073511377809516,0.9902375243511473,1,0.04648004206030514
9552,37,12634.703553116186,-0.05527484267123267,0.9843672447621751,1,0.059416692004739806
9554,40,13248.76993415156,-0.0713851044799641,1.122810088259179,1,0.05414325847676836
9531,36,13242.925343478186,-0.037843318028117745,1.0621681453999927,1,0.04351570772909445
9430,40,4707.183106335195,-0.12051444146536489,1.7879783245262835,1,0.07815497128795329
9432,37,13292.795210998584,-0.059762976424231284,1.0161654018327575,1,0.05477513070524805
9434,6,159.34033422684735,-0.12143394322492346,1.934737326673586,1,0.18845097001376085
9436,7,2906.262136722947,-0.027198328055170418,1.2225198132222332,1,0.12748005194782203
